PassMark Volatility Workbench Log file  -  http://www.passmark.com 
================================================================== 
Volatility Workbench Version: V3.0 Build 1006 
Volatility 3 Framework Version: 2.5.0 
Log Date: Thu May 16 15:38:45 2024
 
 
Time Stamp: Thu May 16 14:52:25 2024
 
"C:\Users\technopc\Downloads\VolatilityWorkbench\vol.exe" -f "C:\Users\technopc\Desktop\volatility3\20240516.mem" windows.pslist.PsList  
Volatility 3 Framework 2.5.0 
PID	PPID	ImageFileName	Offset(V)	Threads	Handles	SessionId	Wow64	CreateTime	ExitTime	File output 
* 0x1108b34e	45-bc-00-85	07476818e33eaa4602537d9cc3f5769e	035520843c458fdca84593510e30aa3e	1	False	Not Defined PartitionType	0x5555aaaa	N/A
* 0x1108b34e	45-bc-00-85	07476818e33eaa4602537d9cc3f5769e	035520843c458fdca84593510e30aa3e	2	False	Not Defined PartitionType	0x20005c68	N/A
* 0x1108b34e	45-bc-00-85	07476818e33eaa4602537d9cc3f5769e	035520843c458fdca84593510e30aa3e	3	False	Empty	0x5c8c07	N/A
* 0x1108b34e	45-bc-00-85	07476818e33eaa4602537d9cc3f5769e	035520843c458fdca84593510e30aa3e	4	False	Not Defined PartitionType	0x6400b8de	N/A
0x1108c6ad	00-67-a8-00	7866e8f066109752f782412e75fa293f	beb2967220a705f2d9c664867d3eef00	N/A	N/A	N/A	N/A	
0x0:	add	byte ptr [rsp + rbp + 0x3461ff], cl
0x7:	sar	bh, cl
* 0x1108c6ad	00-67-a8-00	7866e8f066109752f782412e75fa293f	beb2967220a705f2d9c664867d3eef00	1	False	Empty	0x6c0048	N/A
* 0x1108c6ad	00-67-a8-00	7866e8f066109752f782412e75fa293f	beb2967220a705f2d9c664867d3eef00	2	False	Not Defined PartitionType	0x2287200	N/A
* 0x1108c6ad	00-67-a8-00	7866e8f066109752f782412e75fa293f	beb2967220a705f2d9c664867d3eef00	3	False	Not Defined PartitionType	0x620061	N/A
* 0x1108c6ad	00-67-a8-00	7866e8f066109752f782412e75fa293f	beb2967220a705f2d9c664867d3eef00	4	False	Not Defined PartitionType	0x6e0068	N/A
0x11090070	4e-7f-00-55	574f303298257ea472825980591b1a4d	6d120237fa5a8488156162cf95a1aa55	N/A	N/A	N/A	N/A	
0x0:	or	al, 0x21
0x2:	sti	
0x3:	add	al, 1
0x5:	cwde	
0x6:	add	byte ptr [rbx - 1], dl
0x9:	add	al, 0x1f
* 0x11090070	4e-7f-00-55	574f303298257ea472825980591b1a4d	6d120237fa5a8488156162cf95a1aa55	1	False	Not Defined PartitionType	0x6c007f60	N/A
* 0x11090070	4e-7f-00-55	574f303298257ea472825980591b1a4d	6d120237fa5a8488156162cf95a1aa55	2	False	Not Defined PartitionType	0x7f7d00	N/A
* 0x11090070	4e-7f-00-55	574f303298257ea472825980591b1a4d	6d120237fa5a8488156162cf95a1aa55	3	False	Not Defined PartitionType	0x8d007f8c	N/A
* 0x11090070	4e-7f-00-55	574f303298257ea472825980591b1a4d	6d120237fa5a8488156162cf95a1aa55	4	False	Not Defined PartitionType	0x7fa800	N/A
0x11090a76	ff-73-00-2d	0294a09a299fbe6d3fade26e2b0bed54	edb53289eaa110b72a2a297ff64f96a7	N/A	N/A	N/A	N/A	
* 0x11090a76	ff-73-00-2d	0294a09a299fbe6d3fade26e2b0bed54	edb53289eaa110b72a2a297ff64f96a7	1	False	Empty	0x9fef871e	N/A
* 0x11090a76	ff-73-00-2d	0294a09a299fbe6d3fade26e2b0bed54	edb53289eaa110b72a2a297ff64f96a7	2	False	Not Defined PartitionType	0x6d02ad	N/A
* 0x11090a76	ff-73-00-2d	0294a09a299fbe6d3fade26e2b0bed54	edb53289eaa110b72a2a297ff64f96a7	3	False	Not Defined PartitionType	0x502900	N/A
* 0x11090a76	ff-73-00-2d	0294a09a299fbe6d3fade26e2b0bed54	edb53289eaa110b72a2a297ff64f96a7	4	False	Empty	0x90005827	N/A
0x11090d36	5c-00-33-58	cb1913d480baac7369443921eab58a5f	52f607462863fc1b0c5012a3565b9745	N/A	N/A	N/A	N/A	
0x0:	sbb	eax, dword ptr [rcx]
0x2:	in	al, dx
0x3:	push	rbx
0x4:	add	byte ptr [rax], al
* 0x11090d36	5c-00-33-58	cb1913d480baac7369443921eab58a5f	52f607462863fc1b0c5012a3565b9745	1	False	Empty	0x9cab6ad2	N/A
* 0x11090d36	5c-00-33-58	cb1913d480baac7369443921eab58a5f	52f607462863fc1b0c5012a3565b9745	2	False	Not Defined PartitionType	0x5c06b950	N/A
* 0x11090d36	5c-00-33-58	cb1913d480baac7369443921eab58a5f	52f607462863fc1b0c5012a3565b9745	3	False	Not Defined PartitionType	0x2c005868	N/A
* 0x11090d36	5c-00-33-58	cb1913d480baac7369443921eab58a5f	52f607462863fc1b0c5012a3565b9745	4	False	Not Defined PartitionType	0x55264400	N/A
0x1109112f	40-b8-00-14	4738ef54da14526bafc99fb18a204865	a3d55e7c888f9e9fa59875c7188ff8cc	N/A	N/A	N/A	N/A	
0x0:	add	eax, ebx
0x2:	or	al, 0
0x4:	add	byte ptr [rsp + rdi*4 + 0xb80300], bh
0xb:	jo	0xffffffffffffffa9
0xd:	add	eax, 0x88077820
0x12:	pop	rsp
0x13:	add	byte ptr [rax], dh
0x15:	pop	rax
0x16:	add	byte ptr [rsp + rbx*2], bh
0x1a:	sub	byte ptr [rax], bl
0x1d:	rcr	byte ptr [rax + rax + 0x60], 1
0x21:	pop	rax
0x22:	add	al, ch
0x24:	pop	rsp
0x25:	add	byte ptr [rax + 0x58], dh
0x28:	add	ah, bl
0x2a:	pop	rsp
0x2b:	add	byte ptr [rax - 0x56], ch
0x2e:	stosb	byte ptr [rdi], al
0x2f:	stosb	byte ptr [rdi], al
0x30:	stosb	byte ptr [rdi], al
0x31:	pop	rax
0x32:	add	ah, dh
0x34:	pop	rsp
0x35:	add	byte ptr [rax + 0x58], bh
0x38:	add	byte ptr [rsp + rbx*2 + 0x583800], dl
0x3f:	movabs	al, byte ptr [0x5cb8005840005c]
0x48:	push	rax
0x49:	pop	rax
0x4a:	add	byte ptr [rsp + rbx*2 + 0x584800], ch
* 0x1109112f	40-b8-00-14	4738ef54da14526bafc99fb18a204865	a3d55e7c888f9e9fa59875c7188ff8cc	1	False	FAT16, 32MB-2GB,LBA	0xb76aaa92	N/A
* 0x1109112f	40-b8-00-14	4738ef54da14526bafc99fb18a204865	a3d55e7c888f9e9fa59875c7188ff8cc	2	False	Unix System V	0x11c380b	N/A
* 0x1109112f	40-b8-00-14	4738ef54da14526bafc99fb18a204865	a3d55e7c888f9e9fa59875c7188ff8cc	3	False	Not Defined PartitionType	0xf827a30d	N/A
* 0x1109112f	40-b8-00-14	4738ef54da14526bafc99fb18a204865	a3d55e7c888f9e9fa59875c7188ff8cc	4	False	Not Defined PartitionType	0x5555e400	N/A
0x110913ab	ac-76-1b-01	5d7df6f141f4ce7e509626b19cffe106	d8deba52aa940e21a50e3e6a0b79b840	N/A	N/A	N/A	N/A	
0x0:	rcr	dword ptr [rax], cl
0x3:	adc	byte ptr [rax + rax - 0x35], bl
0x7:	pop	rax
0x8:	add	al, ah
0xa:	pushfq	
0xb:	add	ch, byte ptr [rbx + 0x5cf80058]
0x11:	add	byte ptr [rbx + 0x5cec0058], bh
0x17:	add	byte ptr [rbx + 0x6bc01d9], dh
0x1d:	push	rbp
0x1e:	push	rbp
0x1f:	push	rbp
0x20:	push	rbp
0x21:	adc	byte ptr [rax + 0x95ccc06], bh
0x27:	sub	byte ptr [rax + 9], bl
0x2a:	fcomp	dword ptr [rax + rax + 0x35]
0x2e:	pop	rax
0x2f:	add	byte ptr [rax + 0x7c], ch
0x32:	add	dword ptr [rbx + 0x78], edx
0x35:	add	dword ptr [rsp + rbx*2], esi
0x39:	pop	rbx
0x3a:	pop	rax
0x3b:	add	byte ptr [rax + 0x5863005c], al
0x41:	add	byte ptr [rsp + rbx*2 + 0x586b00], cl
0x48:	cmp	byte ptr [rax + rax + 0x33], bl
0x4c:	pop	rax
0x4d:	add	al, al
0x4f:	cmp	al, 2
0x51:	xor	al, 0xab
* 0x110913ab	ac-76-1b-01	5d7df6f141f4ce7e509626b19cffe106	d8deba52aa940e21a50e3e6a0b79b840	1	False	Not Defined PartitionType	0xaabf005b	N/A
* 0x110913ab	ac-76-1b-01	5d7df6f141f4ce7e509626b19cffe106	d8deba52aa940e21a50e3e6a0b79b840	2	False	Not Defined PartitionType	0x5c4800	N/A
* 0x110913ab	ac-76-1b-01	5d7df6f141f4ce7e509626b19cffe106	d8deba52aa940e21a50e3e6a0b79b840	3	False	Not Defined PartitionType	0x10e701	N/A
* 0x110913ab	ac-76-1b-01	5d7df6f141f4ce7e509626b19cffe106	d8deba52aa940e21a50e3e6a0b79b840	4	False	Not Defined PartitionType	0x55550c00	N/A
0x1109150c	7f-58-00-b0	302069f333b643df46c508d43454e438	c0bb840f05f0d168f7d9dbfb8deab220	N/A	N/A	N/A	N/A	
0x0:	add	byte ptr [rax], al
0x2:	in	al, dx
0x3:	add	byte ptr [r8], r8b
0x6:	add	al, 0x79
0x8:	mov	esi, 0xb3
0xd:	add	byte ptr [rax], al
0xf:	add	byte ptr [rax], al
0x11:	add	byte ptr [rdx - 0x52fff556], ch
0x17:	add	al, byte ptr [rax]
0x19:	add	bh, bl
0x1b:	add	byte ptr [r8], r8b
0x1e:	clc	
0x1f:	js	0xffffffffffffffdf
0x21:	mov	bl, 0x59
0x23:	add	dl, dl
0x25:	pop	rax
0x26:	add	ah, ch
0x28:	pop	rsp
0x29:	add	ch, al

0x2b:	pop	rax
0x2c:	add	al, ah
0x2e:	pop	rsp
0x2f:	add	byte ptr [rax + 0x5cd40058], bh
0x35:	add	byte ptr [rbx + 0x5cc80058], ch
0x3b:	add	byte ptr [rsi + 0x2980058], bl
0x41:	adc	dword ptr [rcx + rax*2 + 0x42], 0xf1901db
0x49:	add	byte ptr [rax], al
0x4b:	mov	word ptr [rax + rax + 0xc], ds
0x4f:	pop	rax
0x50:	add	byte ptr [rsp + rbx*2 + 0x582600], ah
0x57:	lodsb	al, byte ptr [rsi]
0x58:	jbe	0x75
0x5a:	add	dword ptr [rbx - 0xfffffb4], edi
0x60:	jp	0xbd
0x62:	add	bh, dh
0x64:	add	byte ptr [r8], r8b
0x67:	xor	byte ptr [rbx + rbx*2], bl
0x6b:	mov	edi, 0x505520aa
0x70:	pop	rax
0x72:	add	byte ptr [rdi + 0x5b], al
0x75:	add	byte ptr [rdi + 0x48000014], bl
0x7b:	pop	rsp
0x7c:	add	byte ptr [rbp + 0x5ca80058], bh
0x82:	add	ch, dl
0x84:	pop	rax
0x85:	add	byte ptr [rax], dh
0x87:	sbb	r8d, dword ptr [rcx]
0x8a:	out	0x10, eax
0x8c:	add	byte ptr [rax], al
0x8e:	and	al, 0xbc
0x90:	add	byte ptr [rcx + 0x5c1800b8], dl
0x96:	add	byte ptr [rbx + 0x550c0058], al
0x9c:	push	rbp
0x9d:	push	rbp
0x9e:	stosb	byte ptr [rdi], al
0x9f:	pop	rsp
0xa0:	add	byte ptr [rbp + 0x58], dh
0xa3:	add	byte ptr [rax], al
0xa5:	pop	rsp
0xa6:	add	byte ptr [rbp + 0x58], ah
0xa9:	add	byte ptr [rax + 0x1101db46], bh
0xaf:	pop	rax
0xb0:	add	ah, bl
0xb2:	pop	rsp
0xb3:	add	byte ptr [rbx], bh
0xb5:	pop	rax
0xb6:	add	ah, dh
0xb8:	pop	rsp
0xb9:	add	byte ptr [rdi + 0x58], dl
0xbc:	add	al, ch
0xbe:	pop	rsp
0xbf:	add	byte ptr [rcx + 0x58], cl
0xc2:	add	al, dl
0xc4:	pop	rsp
0xc5:	add	byte ptr [rip + 0x5cc40058], ch
0xcb:	add	byte ptr [rdi], bl
0xcd:	pop	rax
0xce:	add	byte ptr [rax + 0x55], cl
0xd1:	push	rbp
0xd2:	movabs	al, byte ptr [0x5cac000013f5005c]
0xdc:	add	byte ptr [rbx], al
0xde:	mov	eax, 0x5c7000
0xe3:	mov	ebp, 0x5c9400b8
0xe8:	add	bh, ah
0xea:	pop	rax
0xeb:	add	byte ptr [rax + 0x58d9005c], cl
0xf1:	add	byte ptr [rsp + rbx*2], bh
0xf5:	retf	
0xf6:	pop	rax
0xf7:	add	byte ptr [rsp + rdi*2], bl
0xfa:	jnp	0x100
0xfc:	dec	dword ptr [rbp]
* 0x1109150c	7f-58-00-b0	302069f333b643df46c508d43454e438	c0bb840f05f0d168f7d9dbfb8deab220	1	False	Not Defined PartitionType	0x5caaaa	N/A
* 0x1109150c	7f-58-00-b0	302069f333b643df46c508d43454e438	c0bb840f05f0d168f7d9dbfb8deab220	2	False	Not Defined PartitionType	0x44005839	N/A
* 0x1109150c	7f-58-00-b0	302069f333b643df46c508d43454e438	c0bb840f05f0d168f7d9dbfb8deab220	3	False	Empty	0x581d005c	N/A
* 0x1109150c	7f-58-00-b0	302069f333b643df46c508d43454e438	c0bb840f05f0d168f7d9dbfb8deab220	4	False	Microsoft Extended, LBA	0x54d5d005	N/A
0x110916d6	08-2f-38-08	e102d0aef35b601cf0d6efb3163f4e33	5715ea8d0a006dac7f29464839363b12	N/A	N/A	N/A	N/A	
0x0:	stosb	byte ptr [rdi], al
0x1:	stosb	byte ptr [rdi], al
0x2:	pop	rsp
0x3:	add	byte ptr [rbp + 0x58], dl
0x6:	add	byte ptr [rsp + rbx*2], bl
0xa:	pop	r8
0xc:	add	byte ptr [rax + 0x5c], dl
0xf:	add	byte ptr [rcx], bh
0x11:	pop	rax
0x12:	add	byte ptr [rsp + rbx*2], al
0x16:	sub	ebx, dword ptr [rax]
0x19:	je	0x77
0x1b:	add	byte ptr [rbx + 0x58], ah
0x1e:	add	byte ptr [rax], bh
0x20:	pop	rsp
0x21:	add	byte ptr [rip + 0x5c2c0058], bl
0x27:	add	byte ptr [rdi], cl
0x29:	pop	rax

0x2a:	add	byte ptr [rax - 0x78efa04], ch
0x30:	add	eax, 0x5554d5d0
0x35:	stosb	byte ptr [rdi], al
0x36:	pop	rsp
0x37:	or	dword ptr [rcx + 0x1c200dd8], eax
0x3d:	add	dword ptr [rcx], eax

0x3f:	sbb	byte ptr [rcx], al
0x41:	mov	byte ptr [rdi + 0x5b], bh
0x44:	or	dword ptr [rbp + 0x78], eax
0x47:	or	eax, 0x6b005cb8
0x4c:	pop	rax
0x4d:	add	byte ptr [rax + 0x5891005c], ah
0x53:	add	ah, bh
0x55:	fcom	qword ptr [rsi]
* 0x110916d6	08-2f-38-08	e102d0aef35b601cf0d6efb3163f4e33	5715ea8d0a006dac7f29464839363b12	1	False	Not Defined PartitionType	0xaaaaf500	N/A
* 0x110916d6	08-2f-38-08	e102d0aef35b601cf0d6efb3163f4e33	5715ea8d0a006dac7f29464839363b12	2	False	Empty	0xb8b900bc	N/A
* 0x110916d6	08-2f-38-08	e102d0aef35b601cf0d6efb3163f4e33	5715ea8d0a006dac7f29464839363b12	3	False	Not Defined PartitionType	0x5c6401	N/A
* 0x110916d6	08-2f-38-08	e102d0aef35b601cf0d6efb3163f4e33	5715ea8d0a006dac7f29464839363b12	4	False	Hidden FAT32,LBA	0x4000b8e9	N/A

0x11091808	00-30-5c-00	a05eef857f28286d358318ac1871d2b4	a1b7d3c1a456aa89312d193d7ba46d45	N/A	N/A	N/A	N/A	
0x0:	outsb	dx, byte ptr [rsi]
0x1:	add	byte ptr [rdx + 0x2a0aaa], al
0x8:	mov	ah, 0x5c
0xa:	add	byte ptr [rax + 0x1c200058], dl
0x10:	sub	dl, al
0x12:	add	byte ptr [r8], al
0x15:	sub	al, 0x5c
0x17:	add	ah, ah
0x19:	pop	rax
0x1a:	add	byte ptr [rax], cl
0x1c:	pop	rsp

0x1d:	add	byte ptr [rsi + 0x58], bh
0x20:	add	byte ptr [rsp + rbx*2], dl
0x23:	add	byte ptr [rax + 0x5c380058], ah
0x29:	add	byte ptr [rsi], al
0x2b:	add	byte ptr [rax], r8b
0x2e:	pop	rsp
0x30:	add	byte ptr [rax], ch
0x32:	stosb	byte ptr [rdi], al

0x33:	stosb	byte ptr [rdi], al
0x34:	stosb	byte ptr [rdi], al

0x35:	stosb	byte ptr [rdi], al
0x36:	pop	rax
0x37:	add	byte ptr [rax + 0x5c], ch
0x3a:	add	byte ptr [rsi + 0x5c740058], cl
0x40:	add	byte ptr [rax + 0x5c500058], dh
0x46:	add	byte ptr [rdx + 0x58], cl
0x49:	add	byte ptr [rsp + rbx*2], bl
0x4d:	insb	byte ptr [rdi], dx
0x4e:	pop	rax
0x4f:	add	al, bl
0x51:	sbb	al, 4
0x53:	neg	byte ptr [rax]
0x55:	add	al, 0xf0
0x57:	pop	rsp
0x58:	add	byte ptr [rdx], bh
0x5a:	clc	
0x5b:	add	al, al
0x5d:	pop	rsp
0x5e:	add	byte ptr [rdx + 0x5ce400b8], dh
0x64:	add	byte ptr [rax], bl
0x66:	stosb	byte ptr [rdi], al
0x67:	stosb	byte ptr [rdi], al
0x68:	stosb	byte ptr [rdi], al
0x69:	stosb	byte ptr [rdi], al
0x6a:	mov	eax, 0x5cfc00
0x6f:	pop	rsp
0x70:	pop	rax
0x71:	add	ah, cl
0x73:	pop	rsp
0x74:	add	ah, dl
0x76:	sbb	byte ptr [rcx], al
0x78:	xchg	esp, eax
0x79:	sbb	al, 0x22
0x7b:	int	0xf8
0x7d:	and	ebx, dword ptr [rsp + rbx + 0x13783116]
0x84:	xchg	esp, eax
0x85:	cmp	al, 8
* 0x11091808	00-30-5c-00	a05eef857f28286d358318ac1871d2b4	a1b7d3c1a456aa89312d193d7ba46d45	1	False	Not Defined PartitionType	0xaaaa0000	N/A
* 0x11091808	00-30-5c-00	a05eef857f28286d358318ac1871d2b4	a1b7d3c1a456aa89312d193d7ba46d45	2	False	Empty	0x52af	N/A
* 0x11091808	00-30-5c-00	a05eef857f28286d358318ac1871d2b4	a1b7d3c1a456aa89312d193d7ba46d45	3	False	BSDI Swap	0xbe005c44	N/A
* 0x11091808	00-30-5c-00	a05eef857f28286d358318ac1871d2b4	a1b7d3c1a456aa89312d193d7ba46d45	4	False	Empty	0x552c0058	N/A
0x11093c5b	58-00-20-5c	803bf79769e034a62527651062f966fb	3153d76a70e13ac07bfc887303328578	N/A	N/A	N/A	N/A	
0x0:	push	rbp
* 0x11093c5b	58-00-20-5c	803bf79769e034a62527651062f966fb	3153d76a70e13ac07bfc887303328578	1	False	Empty	0x5549aaaa	N/A
* 0x11093c5b	58-00-20-5c	803bf79769e034a62527651062f966fb	3153d76a70e13ac07bfc887303328578	2	False	Not Defined PartitionType	0x54047873	N/A
* 0x11093c5b	58-00-20-5c	803bf79769e034a62527651062f966fb	3153d76a70e13ac07bfc887303328578	3	False	Not Defined PartitionType	0xb723fc10	N/A
* 0x11093c5b	58-00-20-5c	803bf79769e034a62527651062f966fb	3153d76a70e13ac07bfc887303328578	4	False	Empty	0x552c23f8	N/A
0x110947f5	fb-05-00-00	f5adf48bd857cc895db62466d5857b17	8801a4679f6db97a533ca37078024a44	N/A	N/A	N/A	N/A	
0x0:	add	ch, ah
0x2:	pop	rax
0x3:	add	byte ptr [rax - 0x254affa4], al
0x9:	stosb	byte ptr [rdi], al
0xa:	push	-0x13
0xc:	sbb	dword ptr [rbx], edx
0xe:	pop	rsp

0xf:	add	ch, dh
0x11:	pop	rax
0x12:	add	byte ptr [rax], bh
0x14:	pop	rsp
0x15:	add	byte ptr [rbp + 0x3cc00058], bh
0x1b:	add	bl, bh
0x1d:	cmp	byte ptr [rdx], al
0x1f:	or	ah, bl
0x21:	or	eax, 0x1c0f5961
0x26:	add	ebp, eax
0x28:	cdq	
0x29:	or	byte ptr [rax + rax + 0x5000b86e], bh
0x30:	mov	esp, 0x8f9cd00
0x35:	mov	esp, 0xb87b00
0x3a:	pop	rsp
0x3b:	mov	esp, 0x81555500

* 0x110947f5	fb-05-00-00	f5adf48bd857cc895db62466d5857b17	8801a4679f6db97a533ca37078024a44	1	False	Not Defined PartitionType	0x5caaaaaa	N/A
* 0x110947f5	fb-05-00-00	f5adf48bd857cc895db62466d5857b17	8801a4679f6db97a533ca37078024a44	2	False	Not Defined PartitionType	0x581100	N/A
* 0x110947f5	fb-05-00-00	f5adf48bd857cc895db62466d5857b17	8801a4679f6db97a533ca37078024a44	3	False	Not Defined PartitionType	0xa7005c70	N/A
* 0x110947f5	fb-05-00-00	f5adf48bd857cc895db62466d5857b17	8801a4679f6db97a533ca37078024a44	4	False	Empty	0xab7c0058	N/A
0x11094e00	00-74-5c-00	9045fb901c4019e8ccb136951e59ddaf	d667eba5c288ea28704cb524f41d5951	N/A	N/A	N/A	N/A	
0x0:	cli	
0x1:	add	byte ptr [rax], al
0x3:	add	byte ptr [rbp + 0x55], dl
0x6:	push	rbp
0x7:	push	rbp
0x8:	push	rax
0x9:	pop	rsp
0xa:	add	ch, ch
0xc:	pop	rax
0xd:	add	byte ptr [rsp + rbx*2], al
0x11:	loopne	0x6b
0x13:	add	byte ptr [rax - 0x27deffa4], al
0x19:	add	dword ptr [rax], edi
0x1b:	pop	rsp
0x1c:	add	bl, dl
0x1e:	mov	eax, 0x5c2c00
* 0x11094e00	00-74-5c-00	9045fb901c4019e8ccb136951e59ddaf	d667eba5c288ea28704cb524f41d5951	1	False	Not Defined PartitionType	0xaaaaa00	N/A
* 0x11094e00	00-74-5c-00	9045fb901c4019e8ccb136951e59ddaf	d667eba5c288ea28704cb524f41d5951	2	False	BSDI Swap	0x20000038	N/A
* 0x11094e00	00-74-5c-00	9045fb901c4019e8ccb136951e59ddaf	d667eba5c288ea28704cb524f41d5951	3	False	Empty	0x581e005c	N/A
* 0x11094e00	00-74-5c-00	9045fb901c4019e8ccb136951e59ddaf	d667eba5c288ea28704cb524f41d5951	4	False	Hidden FAT16,32MB-2GB,CHS	0x55551400	N/A
0x11096e0b	5b-00-e2-42	b3d9f5c43e6fb7ab0a8eec0de5f906ef	bf8987208b0e6b83f1ab8ea43dddc522	N/A	N/A	N/A	N/A	
0x0:	pop	rdx
0x1:	mov	esi, 0x58e3005a
0x6:	add	ah, ch
0x8:	pop	rdx
0x9:	mov	esi, 0x58fb005a
0xe:	add	al, ah
0x10:	pop	rdx
0x11:	mov	esi, 0x58f3005a
0x16:	add	byte ptr [rax], ah
0x18:	jl	0x72
0x1a:	add	byte ptr gs:[rax], al
0x1e:	clc	
0x1f:	pop	rsp
0x20:	add	byte ptr [rcx - 0x5555a728], dh
0x26:	stosb	byte ptr [rdi], al
0x27:	sub	ch, byte ptr [rax]
0x29:	jl	0x46
0x2b:	add	ecx, eax
0x2d:	pop	rax
0x2e:	add	byte ptr [rax], dl
0x30:	pop	rsp
0x31:	add	byte ptr [rcx + 0x5c340058], bh
0x37:	add	cl, cl
0x39:	pop	rax
0x3a:	add	byte ptr [rsp + rdi*2 + 0x589101], bh
0x41:	loopne	0x9f
0x43:	add	byte ptr [rcx + 0x5cc80058], ah
0x49:	add	byte ptr [rcx + 0x5cec0058], bl
0x4f:	add	byte ptr [rcx - 0x638fffa8], ch
* 0x11096e0b	5b-00-e2-42	b3d9f5c43e6fb7ab0a8eec0de5f906ef	bf8987208b0e6b83f1ab8ea43dddc522	1	False	Not Defined PartitionType	0x55200058	N/A
* 0x11096e0b	5b-00-e2-42	b3d9f5c43e6fb7ab0a8eec0de5f906ef	bf8987208b0e6b83f1ab8ea43dddc522	2	False	Empty	0x5c340058	N/A
* 0x11096e0b	5b-00-e2-42	b3d9f5c43e6fb7ab0a8eec0de5f906ef	bf8987208b0e6b83f1ab8ea43dddc522	3	False	Not Defined PartitionType	0x58ad00	N/A
* 0x11096e0b	5b-00-e2-42	b3d9f5c43e6fb7ab0a8eec0de5f906ef	bf8987208b0e6b83f1ab8ea43dddc522	4	False	Not Defined PartitionType	0x20d40000	N/A
0x11097630	39-26-2a-49	46c9052dcc3ea1c78d6820d8b7966efa	6224047a4d63d8e95187f558bd353c23	N/A	N/A	N/A	N/A	
0x0:	add	dh, cl
0x2:	pop	rsp
0x3:	add	byte ptr [rcx + 3], bl
0x6:	hlt	
0x7:	pop	rsp
0x8:	add	byte ptr [rdx], cl
0xa:	mov	eax, 0xdb656d00
* 0x11097630	39-26-2a-49	46c9052dcc3ea1c78d6820d8b7966efa	6224047a4d63d8e95187f558bd353c23	1	False	Empty	0x1079a000	N/A
* 0x11097630	39-26-2a-49	46c9052dcc3ea1c78d6820d8b7966efa	6224047a4d63d8e95187f558bd353c23	2	False	Empty	0x13000002	N/A
* 0x11097630	39-26-2a-49	46c9052dcc3ea1c78d6820d8b7966efa	6224047a4d63d8e95187f558bd353c23	3	False	Not Defined PartitionType	0x1c000000	N/A
* 0x11097630	39-26-2a-49	46c9052dcc3ea1c78d6820d8b7966efa	6224047a4d63d8e95187f558bd353c23	4	False	Not Defined PartitionType	0x0	N/A
0x11098503	00-3e-78-07	48b199b5cedbc046fff3ba1cf028c72a	ccdbcc8474126808a1fc558dbe8fd333	N/A	N/A	N/A	N/A	
0x0:	movsd	dword ptr [rdi], dword ptr [rsi]
0x1:	or	al, byte ptr [rbx]
* 0x11098503	00-3e-78-07	48b199b5cedbc046fff3ba1cf028c72a	ccdbcc8474126808a1fc558dbe8fd333	1	False	Empty	0x55555555	N/A
* 0x11098503	00-3e-78-07	48b199b5cedbc046fff3ba1cf028c72a	ccdbcc8474126808a1fc558dbe8fd333	2	False	AST SmartSleep Partition	0x7400bc70	N/A
* 0x11098503	00-3e-78-07	48b199b5cedbc046fff3ba1cf028c72a	ccdbcc8474126808a1fc558dbe8fd333	3	False	Empty	0x5c940058	N/A
* 0x11098503	00-3e-78-07	48b199b5cedbc046fff3ba1cf028c72a	ccdbcc8474126808a1fc558dbe8fd333	4	False	Not Defined PartitionType	0x58bf00	N/A
0x11099615	ff-73-00-2d	4346a355784f21d1078447e94c61f531	1233748492ac319ccbcc48c189e26dea	N/A	N/A	N/A	N/A	
0x0:	add	byte ptr [rcx + 0x5cdc0c], bh
0x6:	jns	9
0x8:	wait	
0xc:	insd	dword ptr [rdi], dx
0xd:	mov	dl, 0x1b
0xf:	add	dword ptr [rcx + 0x15], ebx
0x12:	pushfq	
0x13:	pop	rsp

0x14:	add	cl, bl
0x16:	add	al, 0xec
0x18:	pop	rsp
0x19:	add	byte ptr [rcx + 3], bl
0x1c:	mov	bl, 0x1b
0x1f:	add	dword ptr [rcx + 7], edi
0x22:	sahf	
0x23:	pop	rsp
0x24:	add	byte ptr [rcx], bh
0x26:	and	ebx, eax
0x28:	pop	rsp
0x29:	add	cl, bl
0x2b:	or	bh, byte ptr [rdx]
0x2d:	mov	ah, 0x1b
0x2f:	add	dword ptr [rcx + 1], edi
* 0x11099615	ff-73-00-2d	4346a355784f21d1078447e94c61f531	1233748492ac319ccbcc48c189e26dea	1	False	Empty	0x9fef871e	N/A
* 0x11099615	ff-73-00-2d	4346a355784f21d1078447e94c61f531	1233748492ac319ccbcc48c189e26dea	2	False	Not Defined PartitionType	0x7602ad	N/A
* 0x11099615	ff-73-00-2d	4346a355784f21d1078447e94c61f531	1233748492ac319ccbcc48c189e26dea	3	False	Not Defined PartitionType	0x501f	N/A
* 0x11099615	ff-73-00-2d	4346a355784f21d1078447e94c61f531	1233748492ac319ccbcc48c189e26dea	4	False	Not Defined PartitionType	0x9000005d	N/A
0x11099805	58-00-9c-5c	8745632d0e2f1238f3f364e7162337d4	fb7c7fea09b69065b4dfe70a4f017714	N/A	N/A	N/A	N/A	
0x0:	pop	rbx
0x1:	add	ch, bh
0x3:	pop	rsp
0x4:	add	byte ptr [rax], al
0x6:	js	0x64
0x8:	add	byte ptr [rip - 0x6fffffa3], bl
0xe:	push	rbp
0xf:	stosb	byte ptr [rdi], al
0x10:	stosb	byte ptr [rdi], al
